"idVotacao";"uriVotacao";"data";"descricao";"proposicao_id";"proposicao_uri";"proposicao_ementa";"proposicao_codTipo";"proposicao_siglaTipo";"proposicao_numero";"proposicao_ano";"proposicao_titulo"
"2313740-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313740-68";"2022-05-17";"Aprovada a Redação Final assinada pelo Relator, Dep. Alex Manente (Cidadania-SP).";"2322718";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2322718";"RETIRADA do Destaque de Bancada nº 4 (Emenda de plenário nº 1)   apresentado à MP 1095/21";"890";"RPD";"22";"";"RPD 22 => MPV 1095/2021"
"2313740-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313740-68";"2022-05-17";"Aprovada a Redação Final assinada pelo Relator, Dep. Alex Manente (Cidadania-SP).";"2322719";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2322719";"";"486";"RPD";"17";"";"RPD 17 => MPV 1095/2021"
"2313740-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313740-68";"2022-05-17";"Aprovada a Redação Final assinada pelo Relator, Dep. Alex Manente (Cidadania-SP).";"2322724";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2322724";"Revoga dispositivos da Lei nº 10.865, de 30 de abril de 2004,e da Lei nº 11.196, de 21de novembro de 2005, referentes à tributação especial da Contribuição para o Programa de Integração Social e para o Programa de Formação do Patrimônio do Servidor Público PIS/Pasep, da Contribuição para o Financiamento da Seguridade Social - Cofins, da Contribuição para o PIS/Pasep-Importação e da Cofins-Importação relativa à nafta e a outros produtos destinados a centrais petroquímicas";"873";"EMP";"3";"";"EMP 3 => MPV 1095/2021"
"2313740-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313740-68";"2022-05-17";"Aprovada a Redação Final assinada pelo Relator, Dep. Alex Manente (Cidadania-SP).";"2322738";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2322738";"Destaque da Emenda de Plenário 3 - MP 1095/21";"1011";"DTQ";"6";"";"DTQ 6 => MPV 1095/2021"
"2313740-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313740-68";"2022-05-17";"Aprovada a Redação Final assinada pelo Relator, Dep. Alex Manente (Cidadania-SP).";"2323358";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2323358";"Requerimento de Retirada de Pauta - MPV 1095/2021";"328";"RPD";"18";"";"RPD 18 => MPV 1095/2021"
"2313740-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313740-68";"2022-05-17";"Aprovada a Redação Final assinada pelo Relator, Dep. Alex Manente (Cidadania-SP).";"2323359";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2323359";"Requerimento de Votação pelo Processo Nominal - MPV 1095/2021";"332";"RPD";"19";"";"RPD 19 => MPV 1095/2021"
"2313740-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313740-68";"2022-05-17";"Aprovada a Redação Final assinada pelo Relator, Dep. Alex Manente (Cidadania-SP).";"2323417";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2323417";"Revoga dispositivos da Lei nº 10.865, de 30 de abril de 2004, e da Lei nº 11.196, de 21de novembro de 2005, referentes à tributação especial da Contribuição para o Programa de Integração Social e para o Programa de Formação do Patrimônio do Servidor Público PIS/Pasep, da Contribuição para o Financiamento da Seguridade Social - Cofins, da Contribuição para o PIS/Pasep-Importação e da Cofins-Importação relativa à nafta e a outros produtos destinados a centrais petroquímicas.";"891";"PRLP";"5";"";"PRLP 5 => MPV 1095/2021"
"2313740-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313740-68";"2022-05-17";"Aprovada a Redação Final assinada pelo Relator, Dep. Alex Manente (Cidadania-SP).";"2323426";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2323426";"Parecer proferido em Plenário pelo relator, Dep. Alex Manente (Cidadania-SP), pela Comissão Mista, que conclui pelo atendimento dos pressupostos constitucionais de relevância e urgência; pela constitucionalidade, juridicidade e boa técnica legislativa da Medida Provisória nº 1.095, de 2021, e das emendas apresentadas perante a Comissão Mista; pela compatibilidade e adequação financeira e orçamentária da Medida Provisória nº 1.095, de 2021, e das emendas apresentadas perante a Comissão Mista; e, no mérito, pela aprovação da Medida Provisória nº 1.095, de 2021, na forma do Projeto de Lei de Conversão, e pela aprovação das Emendas nºs 1, 2, 5, 6, 7 e 8 e pela rejeição da Emenda nº 4. A análise da Emenda nº 3 fica prejudica em razão de sua retirada pelo autor.";"192";"PPP";"1";"";"PPP 1 MPV109521 => MPV 1095/2021"
"2313740-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313740-68";"2022-05-17";"Aprovada a Redação Final assinada pelo Relator, Dep. Alex Manente (Cidadania-SP).";"2323430";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2323430";"";"486";"RPD";"20";"";"RPD 20 => MPV 1095/2021"
"2313740-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313740-68";"2022-05-17";"Aprovada a Redação Final assinada pelo Relator, Dep. Alex Manente (Cidadania-SP).";"2323441";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2323441";"";"846";"DTQ";"7";"";"DTQ 7 => MPV 1095/2021"
"2313740-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313740-68";"2022-05-17";"Aprovada a Redação Final assinada pelo Relator, Dep. Alex Manente (Cidadania-SP).";"2323453";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2323453";"Revoga dispositivos da Lei nº 10.865, de 30 de abril de 2004,e da Lei nº 11.196, de 21de novembro de 2005, referentes à tributação especial da Contribuição para o Programa de Integração Social e para o Programa de Formação do Patrimônio do Servidor Público PIS/Pasep, da Contribuição para o Financiamento da Seguridade Social - Cofins, da Contribuição para o PIS/Pasep-Importação e da Cofins-Importação relativa à nafta e a outros produtos destinados a centrais petroquímicas.";"1001";"PRLE";"1";"";"PRLE 1 => MPV 1095/2021"
"2313740-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313740-68";"2022-05-17";"Aprovada a Redação Final assinada pelo Relator, Dep. Alex Manente (Cidadania-SP).";"2323457";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2323457";"Requerimento Procedimental de Sessão/Reunião - MPV 1095/2021";"486";"RPD";"21";"";"RPD 21 => MPV 1095/2021"
"2313740-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313740-68";"2022-05-17";"Aprovada a Redação Final assinada pelo Relator, Dep. Alex Manente (Cidadania-SP).";"2323459";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2323459";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Alex Manente (CIDADANIA-SP), pela Comissão Mista do Congresso Nacional, que conclui pela constitucionalidade, juridicidade e técnica legislativa; pela admissibilidade; pela adequação financeira e orçamentária; e, no mérito, pela rejeição.";"442";"PEP";"1";"";"PEP 1 MPV109521 => MPV 1095/2021"
"2313740-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313740-68";"2022-05-17";"Aprovada a Redação Final assinada pelo Relator, Dep. Alex Manente (Cidadania-SP).";"2323466";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2323466";"Define condições para a apuração do valor a recolher da contribuição para o Pis/Pasep e da Cofins pela centrais petroquímicas e indústrias químicas.";"390";"PLV";"11";"2022";"PLV 11/2022 MPV109521"
"2322653-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2322653-5";"2022-05-17";"Aprovado, transformado em convite.";"2322653";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2322653";"Requer a realização de Audiência Pública, convocando o Ministro da Economia, Paulo Guedes, para explicar a fala do Ministro da Justiça, Anderson Torres, sobre a reestruturação e aumento dos Agentes de Segurança Pública.";"523";"REQ";"9";"2022";"REQ 9/2022 CSPCCO"
"2322201-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2322201-2";"2022-05-17";"Aprovado.";"2322201";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2322201";"Requer a inclusão de participante em audiência pública no âmbito da Comissão de trabalho, Administração e Serviço Público, para debater o reajuste dos Servidores Públicos Federais.";"147";"REQ";"14";"2022";"REQ 14/2022 CTASP"
"2322239-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2322239-2";"2022-05-17";"Aprovado.";"2322239";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2322239";"Requer o aditamento ao REQ Nº 02/2022- CTASP, para inclusão de convidado na realização de audiência pública.";"147";"REQ";"15";"2022";"REQ 15/2022 CTASP"
"2322422-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2322422-2";"2022-05-17";"Aprovado.";"2322422";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2322422";"Requer a inclusão de participante em audiência pública no âmbito da Comissão de Trabalho, Administração e Serviço Público, para debater o reajuste dos Servidores Públicos Federais.";"147";"REQ";"16";"2022";"REQ 16/2022 CTASP"
"2322427-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2322427-2";"2022-05-17";"Aprovado.";"2322427";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2322427";"Requer a inclusão de participante em audiência pública no âmbito da Comissão de Trabalho, Administração e Serviço Público, para debater o reajuste dos Servidores Públicos Federais.";"147";"REQ";"17";"2022";"REQ 17/2022 CTASP"
"2322570-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2322570-2";"2022-05-17";"Aprovado. Os Deputados Daniel Almeida, André Figueiredo, Leônidas Cristino e Rogério Correia Subscreveram o Requerimento.";"2322570";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2322570";"Requer a realização de audiência pública destinada ao debate sobre efeitos decorrentes da Medida Provisória nº 1.116, de 04 de maio de 2022, que Institui o Programa Emprega + Mulheres e Jovens e altera a Lei nº 11.770, de 9 de setembro de 2008,e a Consolidação das Leis do Trabalho, aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, e do Decreto nº 11.061, de 04 de maio de 2022, que ""Altera o Decreto nº 9.579, de 22 de novembro de 2018, e o Decreto nº 10.905, de 20 de dezembro de 2021, para dispor sobre o direito à profissionalização de adolescentes e jovens por meio de programas de aprendizagem profissional.";"147";"REQ";"18";"2022";"REQ 18/2022 CTASP"
"2322596-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2322596-2";"2022-05-17";"Aprovado.";"2322596";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2322596";"Requer a inclusão de participante em audiência pública no âmbito da Comissão de Trabalho, Administração e Serviço Público, para debater o reajuste dos Servidores Públicos Federais.";"147";"REQ";"20";"2022";"REQ 20/2022 CTASP"
"2322634-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2322634-2";"2022-05-17";"Aprovado.";"2322634";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2322634";"Solicito, na forma regimental, a realização de Audiência Pública no âmbito desta Comissão, com a finalidade de se discutir o mérito e os impactos dos projetos de lei n° 757/2022, nº 4392/2020 e nº 1565/2019.";"147";"REQ";"21";"2022";"REQ 21/2022 CTASP"
"2322813-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2322813-2";"2022-05-17";"Aprovado.";"2322813";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2322813";"Requer o aditamento ao REQ Nº 02/2022- CTASP, para inclusão de convidado na realização de audiência pública.";"147";"REQ";"22";"2022";"REQ 22/2022 CTASP"
"114149-74";"https://dadosabertos.camara.leg.br/api/v2/votacoes/114149-74";"2022-05-17";"Aprovado o Parecer.";"306127";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/306127";"Parecer do Relator, Dep. Paulo Afonso (PMDB-SC), pela constitucionalidade, juridicidade e técnica legislativa deste e do Substitutivo da Comissão da Amazônia, Integração Nacional e de Desenvolvimento Regional.";"190";"PRL";"1";"";"PRL 1 CCJC => PLP 39/2003"
"114149-74";"https://dadosabertos.camara.leg.br/api/v2/votacoes/114149-74";"2022-05-17";"Aprovado o Parecer.";"487696";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/487696";"Parecer do Relator, Dep. Edmar Moreira (PR-MG), pela constitucionalidade, juridicidade e técnica legislativa deste, e do Substitutivo  da Comissão da Amazônia, Integração Nacional e de Desenvolvimento Regional.";"190";"PRL";"2";"";"PRL 2 CCJC => PLP 39/2003"
"114149-74";"https://dadosabertos.camara.leg.br/api/v2/votacoes/114149-74";"2022-05-17";"Aprovado o Parecer.";"2189526";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2189526";"Parecer do Relator, Dep. Rubens Pereira Júnior (PCdoB-MA), pela constitucionalidade, juridicidade e técnica legislativa deste e do Substitutivo da Comissão de Integração Nacional, Desenvolvimento Regional e da Amazônia.";"190";"PRL";"3";"";"PRL 3 CCJC => PLP 39/2003"
"114149-74";"https://dadosabertos.camara.leg.br/api/v2/votacoes/114149-74";"2022-05-17";"Aprovado o Parecer.";"2306706";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2306706";"Parecer do Relator, Dep. Delegado Pablo (PSL-AM), pela constitucionalidade, juridicidade e técnica legislativa deste e do Substitutivo da Comissão de Integração Nacional, Desenvolvimento Regional e da Amazônia.";"190";"PRL";"4";"";"PRL 4 CCJC => PLP 39/2003"
"114149-74";"https://dadosabertos.camara.leg.br/api/v2/votacoes/114149-74";"2022-05-17";"Aprovado o Parecer.";"2323760";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2323760";"Parecer adotado pela CCJC ao PLP 39/2003.";"187";"PAR";"1";"";"PAR 1 CCJC => PLP 39/2003"
"2053185-110";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2053185-110";"2022-05-17";"Aprovado o Parecer.";"2129563";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2129563";"Parecer do Relator, Dep. Covatti Filho (PP-RS), pela constitucionalidade, juridicidade e técnica legislativa.";"190";"PRL";"1";"";"PRL 1 CCJC => PL 3553/2015"
"2053185-110";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2053185-110";"2022-05-17";"Aprovado o Parecer.";"2140655";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2140655";"Aprovado o Parecer.. 
Parecer do Relator, Dep. Covatti Filho (PP-RS), pela constitucionalidade, juridicidade e técnica legislativa.";"187";"PAR";"1";"";"PAR 1 CCJC => PL 3553/2015"
"2053185-110";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2053185-110";"2022-05-17";"Aprovado o Parecer.";"2144793";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2144793";"";"197";"RDF";"1";"";"RDF 1 CCJC => PL 3553/2015"
"2053185-110";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2053185-110";"2022-05-17";"Aprovado o Parecer.";"2146045";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2146045";"Aprovada a Redação Final.. 
Parecer do Relator, Dep. Covatti Filho (PP-RS), pela constitucionalidade, juridicidade e técnica legislativa.";"669";"PARF";"1";"";"PARF 1 CCJC => PL 3553/2015"
"2053185-110";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2053185-110";"2022-05-17";"Aprovado o Parecer.";"2275429";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2275429";"Parecer às Emendas ou ao Substitutivo do Senado, Dep. Fábio Trad (PSD-MS), pela constitucionalidade, injuridicidade e má técnica legislativa da Emenda n° 1 do Senado Federal e pela constitucionalidade, juridicidade e técnica legislativa da Emenda n° 2 do Senado Federal.";"443";"PSS";"1";"";"PSS 1 CCJC => PL 3553/2015"
"2053185-110";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2053185-110";"2022-05-17";"Aprovado o Parecer.";"2323757";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2323757";"Parecer adotado pela CCJC ao PL 3553/2015.";"187";"PAR";"2";"";"PAR 2 CCJC => PL 3553/2015"
"2076322-47";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2076322-47";"2022-05-17";"Aprovado o Parecer.";"2321469";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2321469";"Parecer do Relator, Dep. General Peternelli (UNIÃO-SP), pela constitucionalidade, juridicidade e técnica legislativa.";"190";"PRL";"1";"";"PRL 1 CCJC => PL 4256/2016"
"2076322-47";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2076322-47";"2022-05-17";"Aprovado o Parecer.";"2323755";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2323755";"Parecer adotado pela CCJC ao PL 4256/2016.";"187";"PAR";"1";"";"PAR 1 CCJC => PL 4256/2016"
"2088318-81";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2088318-81";"2022-05-17";"Rejeitado o Requerimento de Retirada de Pauta.";"2181855";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2181855";"Parecer do Relator, Dep. Marco Maia (PT-RS), pela constitucionalidade, juridicidade e técnica legislativa deste, com emendas de redação, e do Substitutivo da Comissão de Educação, com subemendas de redação.";"190";"PRL";"1";"";"PRL 1 CCJC => PL 5592/2016"
"2088318-81";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2088318-81";"2022-05-17";"Rejeitado o Requerimento de Retirada de Pauta.";"2181881";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2181881";"Institui a Política Nacional de Atendimento Educacional Especializado a Crianças de 0 a 3 (três) anos - Precoce.";"257";"EMR";"1";"";"EMR 1 CCJC => PL 5592/2016"
"2088318-81";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2088318-81";"2022-05-17";"Rejeitado o Requerimento de Retirada de Pauta.";"2181882";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2181882";"Institui a Política Nacional de Atendimento Educacional Especializado a Crianças de 0 a 3 (três) anos - Precoce.";"257";"EMR";"2";"";"EMR 2 CCJC => PL 5592/2016"
"2088318-81";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2088318-81";"2022-05-17";"Rejeitado o Requerimento de Retirada de Pauta.";"2182070";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2182070";"";"709";"SBR";"1";"";"SBR 1 CCJC => PL 5592/2016"
