"idVotacao";"uriVotacao";"siglaOrgao";"descricao";"siglaBancada";"uriBancada";"orientacao"
"2273453-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-73";"PLEN";"Mantido o texto. Sim: 313; não: 123; abstenção: 1; total: 437.";"Patriota";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"Sim"
"2273453-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-73";"PLEN";"Mantido o texto. Sim: 313; não: 123; abstenção: 1; total: 437.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Sim"
"2273453-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-73";"PLEN";"Mantido o texto. Sim: 313; não: 123; abstenção: 1; total: 437.";"Republican";"";"Sim"
"2273453-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-73";"PLEN";"Mantido o texto. Sim: 313; não: 123; abstenção: 1; total: 437.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Sim"
"2273453-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-73";"PLEN";"Mantido o texto. Sim: 313; não: 123; abstenção: 1; total: 437.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Sim"
"2273453-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-73";"PLEN";"Mantido o texto. Sim: 313; não: 123; abstenção: 1; total: 437.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Não"
"2273453-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-73";"PLEN";"Mantido o texto. Sim: 313; não: 123; abstenção: 1; total: 437.";"Rede";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";""
"2273453-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-69";"PLEN";"Rejeitadas as Emendas de Plenário. Sim: 102; não: 322; abstenção: 1; total: 425.";"Cidadania";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"Sim"
"2273453-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-69";"PLEN";"Rejeitadas as Emendas de Plenário. Sim: 102; não: 322; abstenção: 1; total: 425.";"Minoria";"";"Liberado"
"2273453-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-69";"PLEN";"Rejeitadas as Emendas de Plenário. Sim: 102; não: 322; abstenção: 1; total: 425.";"Rede";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";""
"2273453-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-69";"PLEN";"Rejeitadas as Emendas de Plenário. Sim: 102; não: 322; abstenção: 1; total: 425.";"Republican";"";"Não"
"2273453-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-69";"PLEN";"Rejeitadas as Emendas de Plenário. Sim: 102; não: 322; abstenção: 1; total: 425.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Não"
"2273453-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-69";"PLEN";"Rejeitadas as Emendas de Plenário. Sim: 102; não: 322; abstenção: 1; total: 425.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2273453-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-69";"PLEN";"Rejeitadas as Emendas de Plenário. Sim: 102; não: 322; abstenção: 1; total: 425.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Não"
"2273453-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-69";"PLEN";"Rejeitadas as Emendas de Plenário. Sim: 102; não: 322; abstenção: 1; total: 425.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Não"
"2273453-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-69";"PLEN";"Rejeitadas as Emendas de Plenário. Sim: 102; não: 322; abstenção: 1; total: 425.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Sim"
"2273453-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-69";"PLEN";"Rejeitadas as Emendas de Plenário. Sim: 102; não: 322; abstenção: 1; total: 425.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Sim"
"2273453-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-69";"PLEN";"Rejeitadas as Emendas de Plenário. Sim: 102; não: 322; abstenção: 1; total: 425.";"Podemos";"";"Não"
"2273453-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-69";"PLEN";"Rejeitadas as Emendas de Plenário. Sim: 102; não: 322; abstenção: 1; total: 425.";"Solidaried";"";"Não"
"2273453-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-69";"PLEN";"Rejeitadas as Emendas de Plenário. Sim: 102; não: 322; abstenção: 1; total: 425.";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"Não"
"2273453-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-69";"PLEN";"Rejeitadas as Emendas de Plenário. Sim: 102; não: 322; abstenção: 1; total: 425.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"2273453-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-69";"PLEN";"Rejeitadas as Emendas de Plenário. Sim: 102; não: 322; abstenção: 1; total: 425.";"Patriota";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"Não"
"2273453-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-69";"PLEN";"Rejeitadas as Emendas de Plenário. Sim: 102; não: 322; abstenção: 1; total: 425.";"Oposição";"";"Liberado"
"2273453-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-69";"PLEN";"Rejeitadas as Emendas de Plenário. Sim: 102; não: 322; abstenção: 1; total: 425.";"GOV.";"";"Liberado"
"2273453-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-69";"PLEN";"Rejeitadas as Emendas de Plenário. Sim: 102; não: 322; abstenção: 1; total: 425.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Sim"
"2273453-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-69";"PLEN";"Rejeitadas as Emendas de Plenário. Sim: 102; não: 322; abstenção: 1; total: 425.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Não"
"2273453-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-69";"PLEN";"Rejeitadas as Emendas de Plenário. Sim: 102; não: 322; abstenção: 1; total: 425.";"Maioria";"";"Não"
"2273453-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-69";"PLEN";"Rejeitadas as Emendas de Plenário. Sim: 102; não: 322; abstenção: 1; total: 425.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Sim"
"2273453-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-69";"PLEN";"Rejeitadas as Emendas de Plenário. Sim: 102; não: 322; abstenção: 1; total: 425.";"Avante";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"Não"
"2273453-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-69";"PLEN";"Rejeitadas as Emendas de Plenário. Sim: 102; não: 322; abstenção: 1; total: 425.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"Não"
"2273453-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-69";"PLEN";"Rejeitadas as Emendas de Plenário. Sim: 102; não: 322; abstenção: 1; total: 425.";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"Não"
"2273453-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-69";"PLEN";"Rejeitadas as Emendas de Plenário. Sim: 102; não: 322; abstenção: 1; total: 425.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Não"
"2273453-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-69";"PLEN";"Rejeitadas as Emendas de Plenário. Sim: 102; não: 322; abstenção: 1; total: 425.";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"Não"
"2273453-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-69";"PLEN";"Rejeitadas as Emendas de Plenário. Sim: 102; não: 322; abstenção: 1; total: 425.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Não"
"2273453-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-69";"PLEN";"Rejeitadas as Emendas de Plenário. Sim: 102; não: 322; abstenção: 1; total: 425.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"2273453-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-64";"PLEN";"Aprovado o Projeto de Lei nº 813, de 2021, ressalvados os destaques. Sim:304; não: 109; abstenção: 2; total; 415.";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"Sim"
"2273453-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-64";"PLEN";"Aprovado o Projeto de Lei nº 813, de 2021, ressalvados os destaques. Sim:304; não: 109; abstenção: 2; total; 415.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";""
"2273453-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-64";"PLEN";"Aprovado o Projeto de Lei nº 813, de 2021, ressalvados os destaques. Sim:304; não: 109; abstenção: 2; total; 415.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Não"
"2273453-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-64";"PLEN";"Aprovado o Projeto de Lei nº 813, de 2021, ressalvados os destaques. Sim:304; não: 109; abstenção: 2; total; 415.";"GOV.";"";"Liberado"
"2273453-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-64";"PLEN";"Aprovado o Projeto de Lei nº 813, de 2021, ressalvados os destaques. Sim:304; não: 109; abstenção: 2; total; 415.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Sim"
"2273453-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-64";"PLEN";"Aprovado o Projeto de Lei nº 813, de 2021, ressalvados os destaques. Sim:304; não: 109; abstenção: 2; total; 415.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";""
"2273453-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-64";"PLEN";"Aprovado o Projeto de Lei nº 813, de 2021, ressalvados os destaques. Sim:304; não: 109; abstenção: 2; total; 415.";"Rede";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";"Não"
"2273453-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-64";"PLEN";"Aprovado o Projeto de Lei nº 813, de 2021, ressalvados os destaques. Sim:304; não: 109; abstenção: 2; total; 415.";"Oposição";"";""
"2273453-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-64";"PLEN";"Aprovado o Projeto de Lei nº 813, de 2021, ressalvados os destaques. Sim:304; não: 109; abstenção: 2; total; 415.";"Maioria";"";""
"2273453-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-64";"PLEN";"Aprovado o Projeto de Lei nº 813, de 2021, ressalvados os destaques. Sim:304; não: 109; abstenção: 2; total; 415.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Não"
"2273453-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-64";"PLEN";"Aprovado o Projeto de Lei nº 813, de 2021, ressalvados os destaques. Sim:304; não: 109; abstenção: 2; total; 415.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Sim"
"2273453-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-64";"PLEN";"Aprovado o Projeto de Lei nº 813, de 2021, ressalvados os destaques. Sim:304; não: 109; abstenção: 2; total; 415.";"Minoria";"";"Liberado"
"2273453-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-64";"PLEN";"Aprovado o Projeto de Lei nº 813, de 2021, ressalvados os destaques. Sim:304; não: 109; abstenção: 2; total; 415.";"Avante";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";""
"2273453-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-64";"PLEN";"Aprovado o Projeto de Lei nº 813, de 2021, ressalvados os destaques. Sim:304; não: 109; abstenção: 2; total; 415.";"Cidadania";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"Sim"
"2273453-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-64";"PLEN";"Aprovado o Projeto de Lei nº 813, de 2021, ressalvados os destaques. Sim:304; não: 109; abstenção: 2; total; 415.";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"Sim"
"2273453-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-64";"PLEN";"Aprovado o Projeto de Lei nº 813, de 2021, ressalvados os destaques. Sim:304; não: 109; abstenção: 2; total; 415.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Sim"
"2273453-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-64";"PLEN";"Aprovado o Projeto de Lei nº 813, de 2021, ressalvados os destaques. Sim:304; não: 109; abstenção: 2; total; 415.";"Patriota";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";""
"2273453-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-64";"PLEN";"Aprovado o Projeto de Lei nº 813, de 2021, ressalvados os destaques. Sim:304; não: 109; abstenção: 2; total; 415.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Sim"
"2273453-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-64";"PLEN";"Aprovado o Projeto de Lei nº 813, de 2021, ressalvados os destaques. Sim:304; não: 109; abstenção: 2; total; 415.";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"Sim"
"2273453-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-64";"PLEN";"Aprovado o Projeto de Lei nº 813, de 2021, ressalvados os destaques. Sim:304; não: 109; abstenção: 2; total; 415.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Sim"
"2273453-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-64";"PLEN";"Aprovado o Projeto de Lei nº 813, de 2021, ressalvados os destaques. Sim:304; não: 109; abstenção: 2; total; 415.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Sim"
"2273453-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-64";"PLEN";"Aprovado o Projeto de Lei nº 813, de 2021, ressalvados os destaques. Sim:304; não: 109; abstenção: 2; total; 415.";"Republican";"";"Sim"
"2273453-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-64";"PLEN";"Aprovado o Projeto de Lei nº 813, de 2021, ressalvados os destaques. Sim:304; não: 109; abstenção: 2; total; 415.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Sim"
"2273453-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-64";"PLEN";"Aprovado o Projeto de Lei nº 813, de 2021, ressalvados os destaques. Sim:304; não: 109; abstenção: 2; total; 415.";"Podemos";"";""
"2273453-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-64";"PLEN";"Aprovado o Projeto de Lei nº 813, de 2021, ressalvados os destaques. Sim:304; não: 109; abstenção: 2; total; 415.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Não"
"2273453-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-64";"PLEN";"Aprovado o Projeto de Lei nº 813, de 2021, ressalvados os destaques. Sim:304; não: 109; abstenção: 2; total; 415.";"Solidaried";"";""
"2273453-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-64";"PLEN";"Aprovado o Projeto de Lei nº 813, de 2021, ressalvados os destaques. Sim:304; não: 109; abstenção: 2; total; 415.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Não"
"2273453-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-64";"PLEN";"Aprovado o Projeto de Lei nº 813, de 2021, ressalvados os destaques. Sim:304; não: 109; abstenção: 2; total; 415.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Sim"
"2273453-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-62";"PLEN";"Rejeitado o Requerimento. Sim: 97; não: 329; abstenção: 1; total: 427.";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"Não"
"2273453-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-62";"PLEN";"Rejeitado o Requerimento. Sim: 97; não: 329; abstenção: 1; total: 427.";"Podemos";"";"Não"
"2273453-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-62";"PLEN";"Rejeitado o Requerimento. Sim: 97; não: 329; abstenção: 1; total: 427.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Sim"
"2273453-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-62";"PLEN";"Rejeitado o Requerimento. Sim: 97; não: 329; abstenção: 1; total: 427.";"Cidadania";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"Não"
"2273453-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-62";"PLEN";"Rejeitado o Requerimento. Sim: 97; não: 329; abstenção: 1; total: 427.";"Maioria";"";"Não"
"2273453-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-62";"PLEN";"Rejeitado o Requerimento. Sim: 97; não: 329; abstenção: 1; total: 427.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Não"
"2273453-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-62";"PLEN";"Rejeitado o Requerimento. Sim: 97; não: 329; abstenção: 1; total: 427.";"Rede";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";"Sim"
"2273453-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-62";"PLEN";"Rejeitado o Requerimento. Sim: 97; não: 329; abstenção: 1; total: 427.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Não"
"2273453-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-62";"PLEN";"Rejeitado o Requerimento. Sim: 97; não: 329; abstenção: 1; total: 427.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"2273453-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-62";"PLEN";"Rejeitado o Requerimento. Sim: 97; não: 329; abstenção: 1; total: 427.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Não"
"2273453-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-62";"PLEN";"Rejeitado o Requerimento. Sim: 97; não: 329; abstenção: 1; total: 427.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"2273453-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-62";"PLEN";"Rejeitado o Requerimento. Sim: 97; não: 329; abstenção: 1; total: 427.";"Patriota";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"Não"
"2273453-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-62";"PLEN";"Rejeitado o Requerimento. Sim: 97; não: 329; abstenção: 1; total: 427.";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"Não"
"2273453-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-62";"PLEN";"Rejeitado o Requerimento. Sim: 97; não: 329; abstenção: 1; total: 427.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2273453-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-62";"PLEN";"Rejeitado o Requerimento. Sim: 97; não: 329; abstenção: 1; total: 427.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Não"
"2273453-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-62";"PLEN";"Rejeitado o Requerimento. Sim: 97; não: 329; abstenção: 1; total: 427.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Não"
"2273453-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-62";"PLEN";"Rejeitado o Requerimento. Sim: 97; não: 329; abstenção: 1; total: 427.";"GOV.";"";"Não"
"2273453-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-62";"PLEN";"Rejeitado o Requerimento. Sim: 97; não: 329; abstenção: 1; total: 427.";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"Não"
"2273453-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-62";"PLEN";"Rejeitado o Requerimento. Sim: 97; não: 329; abstenção: 1; total: 427.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Sim"
"2273453-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273453-62";"PLEN";"Rejeitado o Requerimento. Sim: 97; não: 329; abstenção: 1; total: 427.";"Minoria";"";""
