"id";"uri";"urlDocumentoPauta";"dataHoraInicio";"dataHoraFim";"situacao";"descricao";"descricaoTipo";"localExterno";"localCamara.nome";"localCamara.predio";"localCamara.sala";"localCamara.andar"
"64587";"https://dadosabertos.camara.leg.br/api/v2/eventos/64587";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2124960";"2021-12-16T08:00:00";"";"Cancelada";"I - Votação do Relatório da Relatora-Geral, Deputada Greyce Elias (pauta remanescente).";"Reunião Deliberativa";"";"Anexo II, Plenário 11";"";"";""
"64594";"https://dadosabertos.camara.leg.br/api/v2/eventos/64594";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2124863";"2021-12-15T17:30:00";"";"Cancelada";"Lançamento do aplicativo ODAPP para crianças com autismo";"Reunião Técnica";"";"Anexo II, Plenário 07";"";"";""
"64499";"https://dadosabertos.camara.leg.br/api/v2/eventos/64499";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2123465";"2021-12-15T17:12:19";"2021-12-15T19:50:53";"Encerrada";"(REQ 254/2021 CFFC, do deputado Hildo Rocha , subscrito pelo deputado Jorge Solla )

1) ADILTON GOMES ASSUNÇÃO   (Confirmado)
Coordenador DSEI/BA

2) TAVILA APARECIDA GUIMARÃES
Chefe da DIASI do Dsei/BA

3) AGNALDO PATAXÓ   (confirmado)
Coordenador do Movimento Unido dos Povos e Organizações Indígenas da Bahia / MUPOIBA

4) CACIQUE ARUÃ  
 Coordenador da Fed. Indígena das Nações Pataxó e Tupinambá do Extremo Sul da Bahia (FINPAT)

5) ERIVELTO FERNANDES DO NASCIMENTO  (Confirmado)
 Coordenador do Fórum de Presidentes de CONDISIS

6) JERRY MATALAUE   
Coord. de Políticas para os Povos Indígenas da Secretaria de Justiça, Direitos Humanos e Desenvolvimento Social - SJDHDS/BA

7) SERGIO UTIARITI BUTE   (Confirmado)
Presidente do Conselho Distrital de Saúde Indígena - CONDISI/BA";"Audiência Pública";"";"Anexo II, Plenário 11";"";"";""
"64519";"https://dadosabertos.camara.leg.br/api/v2/eventos/64519";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2121142";"2021-12-15T17:00:00";"";"Cancelada";"Em atenção ao requerimento 83/2021, de autoria do deputado Bacelar.

Confirmados:

1) Sra. LORENA CRISTINA MARTINS BATISTA DUARTE - Analista do Departamento de Gestão e Projetos Especiais do Ministério de Infraestrutura;

2) Sr. HIGOR GUERRA - Coordenador-Geral de Mobilidade e Conectividade Turística do Ministério de Turismo;

3) Sr. RICARDO TIMOTEO ANTUNES - Gerente de Estudos e Regulação do Transportes de Passageiros da Agência Nacional de Transportes Terrestres - ANTT;

4) Sr. EDUARDO SORIANO LOUSADA - Diretor do Departamento de Tecnologias Aplicadas do Ministério da Ciência e Tecnologia;

5) Sr. ALEXANDRE MESSA - Secretário Substituto de Advocacia da Concorrência e Competitividade do Ministério da Economia;

6) Sra. CLAUDIA VIEGAS - Diretora da LCA Consultores;

7) Sra. ROBERTA JACARANDÁ - Representante da Buser Brasil.";"Audiência Pública";"";"Anexo II, Plenário 09";"";"";""
"64591";"https://dadosabertos.camara.leg.br/api/v2/eventos/64591";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2124675";"2021-12-15T17:00:00";"";"Cancelada";"Diretrizes para o Roteiro de Trabalho";"Reunião";"";"A Definir";"";"";""
"64527";"https://dadosabertos.camara.leg.br/api/v2/eventos/64527";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2122101";"2021-12-15T16:30:00";"";"Cancelada";"Apresentação do Relatório preliminar do Relator, Deputado Eli Borges";"Reunião";"";"A Definir";"";"";""
"64516";"https://dadosabertos.camara.leg.br/api/v2/eventos/64516";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2120815";"2021-12-15T16:13:43";"2021-12-15T18:14:18";"Encerrada (Final)";"Req. nº 48 e 50/2021
Iniciativa: Deputado Zé Neto (PT/BA)


Convidados:

1) DANIELLE DE SOUZA DOS REIS 
Superintendente Nacional de Fundos Sociais.
Caixa Econômica Federal - CAIXA
(Confirmada)

2) OMARIO GONÇALVES BOTELHO   
Presidente
 Associação Estadual dos Corretores Independentes do Estado da Bahia - ASCIND/BA
(Confirmado)

3) LÚCIO DEODATO MACHADO DE ALMEIDA   
Presidente
Centro de Defesa às Vítimas de Trânsito
(Confirmado)

4) LAFAIETE GONÇALVES PEREIRA   
Representante
Corretores de Seguros Parceiros do DPVAT do Estado de Rondônia
(Confirmado)

5) GERMANO LENZ   
Representante
Corretores de Seguros Parceiros do DPVAT do Estado do Paraná
(Confirmado)

6) RAFAEL TADEU CAMPOS   
Representante
Corretores de Seguros Parceiros do DPVAT do Estado de Minas Gerais
(Confirmado)

7) VALTERLY PEREIRA MOTA   
Representante
Corretores de Seguros Parceiros do DPVAT do Estado de Goiás";"Audiência Pública";"";"Anexo II, Plenário 05";"";"";""
"64512";"https://dadosabertos.camara.leg.br/api/v2/eventos/64512";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2120820";"2021-12-15T16:11:34";"2021-12-15T17:32:09";"Encerrada (Final)";"REQ 107/2021 CSPCCO, do deputado Delegado Antônio Furtado, aprovado com a inclusão dos palestrantes sugeridos pelo Deputado Marcel van Hattem.

Convidados


1) ANTÔNIO CARLOS S. DE OLIVEIRA (não confirmou)
   Presidente  
   Sindicato dos Vigilantes do Estado do Rio de Janeiro - SINDVIG-RJ

2) JOSÉ ROBERTO TADROS 
    Presidente
    Confederação Nacional do Comércio - CNC, será representado por
    BRUNO MURAT  (confirmado)
   Advogado
   Divisão Jurídica da Confederação Nacional do Comércio - CNC

3) DELEGADO DE POLÍCIA ANTENOR LOPES MARTINS JÚNIOR
    Diretor-Geral 
   Polícia da Capital do Rio de Janeiro, será representado por 
   MÁRCIO FRANCO (confirmado)
   Delegado de Polícia 
   Diretor do 1º Departamento de Polícia de Área - DPA

4) DORENI CARAMORI  (não confirmou)
   Presidente 
   Associação Brasileira dos Promotores de Eventos - ABRAPE

5) FATIMA FACURI  (não confirmou)
   Presidente 
   Associação Brasileira de Empresas de Eventos - ABEOC Brasil

6) GILSON MACHADO NETO (não participará)
   Ministro de Estado 
   Ministério do Turismo

7) JOSÉ ISAAC PERES  (não participará)
   CEO
   Rede Multiplan Shopping Center

8) PAULO TARCISIO PESSOA JARDIM (confirmado)
   Vereador (Patriota-PB)
   Câmara Legislativa de João Pessoa-PB

9) RODOLFO LATERZA (confirmado)
   Presidente
   Associação dos Delegados de Polícia do Brasil - ADEPOL

10) RODRIGO TEIXEIRA DE OLIVEIRA (confirmado)
    Ex-Subsecretário de Planejamento e Integração Operacional e 
    Delegado da  Polícia Civil do Rio de Janeiro

11) CÉLIO SALES
       Conselheiro
       Conselho de Administração da Associação Brasileira de Bares e Restaurantes -        ABRASEL, será representado por 
       RODRIGO VERVLOET (não participará)
       Presidente 
      Associação Brasileira de Bares e Restaurantes - ABRASEL/Espírito Santo

12) SÉRGIO VIEIRA (confirmado)
   Assessor Jurídico Externo 
   Associação Brasileira de Shopping Centers -  ABRASCE

13) VANESSA SANTOS DA COSTA (não confirmou)
   Presidente 
   Associação das Empresas de Parque de Diversões do Brasil - ADIBRA";"Audiência Pública";"";"Anexo II, Plenário 12";"";"";""
"64582";"https://dadosabertos.camara.leg.br/api/v2/eventos/64582";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2124949";"2021-12-15T16:00:00";"2021-12-16T14:03:00";"Encerrada (Final)";"Programação

Dia 15 de dezembro 


16h       Visita à comunidade do Engenho Barro Branco, município de Jaqueira

16h45   Realização de reunião com a presença das comunidades de Fervedouro, Varzea Velha, Engenho Guerra e Barro Branco 



Dia 16 de dezembro 


7h30  Reunião com o governador e entrega das reivindicações das comunidades


Requerimento nº 71/2021 - Deputado Carlos Veras";"Diligência";"Mata Sul de Pernambuco";"";"";"";""
"64299";"https://dadosabertos.camara.leg.br/api/v2/eventos/64299";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2111874";"2021-12-15T15:01:47";"2021-12-15T15:50:29";"Encerrada";"Em atenção ao requerimento 78/21, de autoria do deputado André Abdon.

Convidados:

1) Sra. ROSA JANAINA DE LACERDA MARCELINO ABDON - Secretária de Estado de Turismo do Amapá - SETUR/AP (confirmada);

2) Sra. ANDREZA FERREIRA MIRANDA - Chefe de gabinete da Secretaria de Estado de Turismo do Amapá SETUR/AP (confirmada);

3) Sr. WILLIAM ROCHA - Empresário (confirmado);

4) BRUNO DANTAS MUNIZ DE BRITO - Coordenador Geral das Rotas Amazônicas Integradas - RAI (confirmado);

5) TAIANE BELARMINO DOS SANTOS - Diretora Técnica da Secretaria de Estado de Empreendedorismo e Turismo do Acre (confirmada).";"Audiência Pública";"";"Anexo II, Plenário 09";"";"";""
"64554";"https://dadosabertos.camara.leg.br/api/v2/eventos/64554";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2122986";"2021-12-15T15:00:00";"";"Encerrada (Termo)";"Designação de Relatorias-Parciais
Definição do Plano de Trabalho

Coordenador, Deputado Subtenente Gonzaga (PDT/MG).";"Reunião Deliberativa";"";"Anexo II, Plenário 10";"";"";""
"64477";"https://dadosabertos.camara.leg.br/api/v2/eventos/64477";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2119487";"2021-12-15T14:36:42";"2021-12-15T15:50:14";"Encerrada";"Audiência Pública

Tema: Debate sobre a PEC 162/2019. 

IGOR DA SILVA RÊGO, Presidente da Associação dos Magistrados do Estado de Pernambuco - AMEPE (REQ 01/21);   

MANOEL VICTOR SERENI MURRIETA E TAVARES, Presidente da Confederação Nacional dos Membros do Ministério Público - CONAMP (REQ 01/21); 

RENATA GIL, Presidente da Associação dos Magistrados Brasileiros - AMB (REQ 02/21);

LEONARDO BRASILEIRO, Presidente da Associação do Magistrados Piauienses -  AMAPI (REQ 02/21); e 

ANDRÉ GUIMARÃES GODINHO, ex-Conselheiro do Conselho Nacional de Justiça - CNJ (REQ 02/21).

(Requerimento nº 1/2021, do Dep. Tadeu Alencar) 
(Requerimento nº 2/2021, da Dep. Soraya Santos)";"Audiência Pública";"";"Anexo II, Plenário 07";"";"";""
"64590";"https://dadosabertos.camara.leg.br/api/v2/eventos/64590";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2124589";"2021-12-15T21:15:28";"2021-12-15T21:23:26";"Encerrada (Final)";"I - Instalação da Comissão; e

II - Eleição do Presidente e dos Vice-Presidentes.";"Reunião de Instalação e Eleição";"";"Anexo II, Plenário 04";"";"";""
"64533";"https://dadosabertos.camara.leg.br/api/v2/eventos/64533";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2122550";"2021-12-15T14:39:19";"2021-12-15T18:56:30";"Encerrada (Final)";"Requerimentos 409/2021-CSSF e 77/2021-CEXCORVI, da Dep. Carmen Zanotto.

Convidados:
- Antonio Barra Torres - Diretor Presidente da Anvisa
- Meiruze Sousa Freitas - Segunda Diretora Anvisa
- Cristiane Rose Jourdan Gomes - Terceira Diretora Anvisa
- Romison Rodrigues Mota - Quarto Diretor Anvisa, e
- Alex Machado Campos - Quinto Diretor Anvisa;
- Nereu Henrique Mansano - Assessor Técnico do CONASS;
- Rosana Leite de Melo - Diretora da SECOVID, do Ministério da Saúde;
- André Zaca Furquim - Delegado de Polícia Federal, Coordenador Geral de Polícia de Imigração Substituto, do Ministério da Justiça e Segurança Pública;
- Anderson Brito - Biólogo, microbiologista e pesquisador em epidemiologia genômica - Instituto Todos Pela Saúde (ITpS), em São Paulo;
- Lorena Chaves - Biomédica, Virologista";"Audiência Pública";"";"Anexo II, Plenário 13";"";"";""
"64568";"https://dadosabertos.camara.leg.br/api/v2/eventos/64568";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2122976";"2021-12-15T14:37:35";"2021-12-15T16:34:00";"Encerrada (Final)";"Convidados:

1) TRÍCIA NAVARRO XAVIER CABRAL (Confirmada)
   Juíza Auxiliar da Presidência - CNJ
   Conselho Nacional de Justiça - CNJ e Programa Destrava

2) LUCAS ALBERTO VISSOTO JUNIOR (Confirmado)
   Diretor de Infraestutura Rodoviária
   Departamento Nacional de Infraestutura de Transporte - DNIT

3) ALESSANDRO REICHERT (Confirmado)
   Diretor do Departamento de Transportes Rodoviário - DTROD/SNTT
   Ministério da Infraestrutura

4) EMANUEL FROTA FONTELES (Confirmado)
   Coordenador de Obras Públicas e Informação - DTROD/SNTT
   Ministério da Infraestrutura

5) HEBERTH PERCOPE SEABRA (Confirmado)
   Gerente Nacional de Soluções em Operações de Governo
   Caixa Econômica Federal - CEF

6) KEYLA ARAÚJO BOAVENTURA (Confirmada)
   Dirigente da Secretaria de Fiscalização de Infraestrutura Urbana
   Tribunal de Contas da União - TCU

7) JOÃO VICENTE DE MORAIS (Confirmado)
   Diretoria de Auditoria de Políticas de Infraestrutura
   Secretaria Federal de Controle Interno - CGU

8) TALITA DAL BOSCO RE (Confirmada)
   Coordenadora-Geral de Infraestrutura Educacional (CGEST/DIGAP)
   Fundo Nacional de Desenvolvimento da Educação - FNDE e Ministério da Educação

9) EDUARDO ROCHA DIAS SANTOS (Confirmado)
   Coordenador de Engenharia
   Fundação Nacional de Saúde - FUNASA

10) REGINA LEMOS (Confirmada)
   Diretora do Departamento de Transferências da União - DRU
   Ministério da Economia


Requerimento n. 8/2021, de autoria da Deputada Flávia Morais (PDT/GO)
Relator, Deputado Zé Silva (SOLIDARIEDADE/MG).";"Audiência Pública";"";"Anexo II, Plenário 10";"";"";""
"64358";"https://dadosabertos.camara.leg.br/api/v2/eventos/64358";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2124388";"2021-12-15T14:22:42";"2021-12-15T16:41:03";"Encerrada";"Receitas provenientes de operações de crédito PLOA 2022";"Audiência Pública";"";"Anexo II, Plenário 02";"";"";""
"64224";"https://dadosabertos.camara.leg.br/api/v2/eventos/64224";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2110952";"2021-12-15T14:00:00";"";"Encerrada (Termo)";"Discussão e Votação do Relatório do Coordenador da Comissão, Dep. Jerônimo Goergen";"Reunião Deliberativa";"";"Anexo II, Plenário 11";"";"";""
"64578";"https://dadosabertos.camara.leg.br/api/v2/eventos/64578";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2123970";"2021-12-15T14:00:00";"";"Encerrada (Termo)";"I - Deliberação de Requerimento;

II - Eleição de Vice-Presidente; e 

III - Apresentação de Plano de Trabalho.";"Reunião Deliberativa";"";"Anexo II, Plenário 14";"";"";""
"64514";"https://dadosabertos.camara.leg.br/api/v2/eventos/64514";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2121960";"2021-12-15T13:30:00";"";"Encerrada (Termo)";"Discussão e votação de propostas";"Reunião Deliberativa";"";"Anexo II, Plenário 05";"";"";""
"64537";"https://dadosabertos.camara.leg.br/api/v2/eventos/64537";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2121934";"2021-12-15T13:26:38";"2021-12-15T14:11:00";"Encerrada (Final)";"Discussão e Votação de Propostas";"Reunião Deliberativa";"";"Anexo II, Plenário 12";"";"";""
"64598";"https://dadosabertos.camara.leg.br/api/v2/eventos/64598";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2125222";"2021-12-15T12:30:20";"2021-12-15T12:50:00";"Encerrada (Final)";"Discussão e Votação de Propostas";"Reunião Deliberativa";"";"Anexo II, Plenário 07";"";"";""
"64532";"https://dadosabertos.camara.leg.br/api/v2/eventos/64532";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2121784";"2021-12-15T12:08:21";"2021-12-15T13:24:31";"Encerrada (Final)";"Votação dos Destaques";"Reunião Deliberativa";"";"Anexo II, Plenário 13";"";"";""
"64546";"https://dadosabertos.camara.leg.br/api/v2/eventos/64546";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2122107";"2021-12-15T11:11:59";"2021-12-15T13:11:48";"Encerrada (Final)";"Discussão e Votação de Propostas";"Reunião Deliberativa";"";"Anexo II, Plenário 11";"";"";""
"64488";"https://dadosabertos.camara.leg.br/api/v2/eventos/64488";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2122972";"2021-12-15T10:38:00";"2021-12-15T11:28:06";"Encerrada (Final)";"Deliberação de Proposições";"Reunião Deliberativa";"";"Anexo II, Plenário 09";"";"";""
"64495";"https://dadosabertos.camara.leg.br/api/v2/eventos/64495";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2120130";"2021-12-15T10:03:27";"2021-12-15T10:29:51";"Encerrada (Final)";"Discussão e Votação de Propostas";"Reunião Deliberativa";"";"Anexo II, Plenário 12";"";"";""
"64595";"https://dadosabertos.camara.leg.br/api/v2/eventos/64595";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2126307";"2021-12-15T10:00:00";"2021-12-15T21:01:00";"Encerrada";"Sessão Deliberativa Extraordinária (semipresencial)";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"64502";"https://dadosabertos.camara.leg.br/api/v2/eventos/64502";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2120872";"2021-12-15T09:40:00";"";"Encerrada (Termo)";"Discussão e Votação de Propostas";"Reunião Deliberativa";"";"Anexo II, Plenário 04";"";"";""
"64501";"https://dadosabertos.camara.leg.br/api/v2/eventos/64501";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2120712";"2021-12-15T10:22:56";"2021-12-15T11:02:56";"Encerrada (Final)";"Discussão e Votação de Proposições";"Reunião Deliberativa";"";"Anexo II, Plenário 14";"";"";""
"64571";"https://dadosabertos.camara.leg.br/api/v2/eventos/64571";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2123415";"2021-12-15T10:22:24";"2021-12-15T11:36:35";"Encerrada (Final)";"I - Discussão e Votação do Relatório da Relatora-Geral, Deputada Greyce Elias (pauta remanescente).";"Reunião Deliberativa";"";"Anexo II, Plenário 02";"";"";""
"64562";"https://dadosabertos.camara.leg.br/api/v2/eventos/64562";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2122892";"2021-12-15T10:19:55";"2021-12-15T13:38:39";"Encerrada (Final)";"Discussão e Votação de Propostas";"Reunião Deliberativa";"";"Anexo II, Plenário 01";"";"";""
"64482";"https://dadosabertos.camara.leg.br/api/v2/eventos/64482";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2120821";"2021-12-15T10:10:34";"2021-12-15T12:23:09";"Encerrada (Final)";"ORDEM DO DIA: FORAM INCLUÍDOS OS ITENS REMANESCENTES DA REUNIÃO CONVOCADA PARA O DIA 14/12/2021.";"Reunião Deliberativa";"";"Anexo II, Plenário 10";"";"";""
"64553";"https://dadosabertos.camara.leg.br/api/v2/eventos/64553";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2122544";"2021-12-15T09:55:44";"2021-12-15T12:48:19";"Encerrada (Final)";"Discussão e Votação de Propostas";"Reunião Deliberativa";"";"Anexo II, Plenário 03";"";"";""
"64506";"https://dadosabertos.camara.leg.br/api/v2/eventos/64506";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2120567";"2021-12-15T09:54:45";"2021-12-15T10:43:43";"Encerrada (Final)";"Discussão e Votação de Propostas";"Reunião Deliberativa";"";"Anexo II, Plenário 13";"";"";""
"64510";"https://dadosabertos.camara.leg.br/api/v2/eventos/64510";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2122464";"2021-12-15T09:46:42";"2021-12-15T13:29:52";"Encerrada (Final)";"Discussão e Votação de Proposições.";"Reunião Deliberativa";"";"Anexo II, Plenário 06";"";"";""
"64586";"https://dadosabertos.camara.leg.br/api/v2/eventos/64586";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2124531";"2021-12-15T09:33:00";"2021-12-15T11:55:34";"Encerrada (Final)";"""Presença do Ministro da Saúde e Deliberação de Proposições"" 
 
I. Apresentação do Relatório da Subcomissão Permanente de Assistência Social;

II. Presença do Ministro de Estado da Saúde, Exmo. Sr. Marcelo Queiroga com a participação da Comissão de Direitos Humanos e Minorias, em atendimento aos seguintes Requerimentos:
- REQ 412/2021-CSSF - Dep. Alexandre Padilha - PT/SP;
- REQ 417/2021-CSSF - Dep. Vivi Reis - PSOL/PA;
- REQ 143/2021-CDHM - Dep. Joenia Wapichana - REDE/RR.

Também estarão presentes, em atendimento ao REQ 397/2021, da Dep. Jandira Feghali - PCdoB/RJ:

- Conselho Nacional de Secretários de Saúde - CONASS
Representante: Dr. Nésio Fernandes de Medeiros Júnior, Secretário de Estado da Saúde do Espírito Santo e Vice Presidente do Conass - Região Sudeste;
- Conselho Nacional de Secretários Municipais de Saúde - CONASEMS
Representante: Sr. Hisham Mohamad Hamida, Diretor do CONASEMS

III. Deliberação dos Itens Remanescentes da Pauta do dia 14.12.2021.";"Audiência Pública e Deliberação";"";"Anexo II, Plenário 07";"";"";""
